,photo_id,owner,lat,lon,taken
1091,31557459198,28370466@N05,51.6528,-0.057328,2015-12-02 12:55:00
1092,31557464438,28370466@N05,51.652737,-0.057339,2015-12-02 12:54:23
1093,31567411477,166715344@N04,51.49458,-0.18257,2014-01-18 11:37:08
1094,31581447848,28370466@N05,51.6555,-0.057334,2015-07-30 12:30:57
1095,31581449048,28370466@N05,51.655334,-0.057334,2015-07-30 12:31:36
1096,31581449808,28370466@N05,51.655334,-0.057334,2015-07-30 12:31:18
1097,31581450508,28370466@N05,51.655334,-0.057334,2015-07-30 12:31:07
1098,31581451378,28370466@N05,51.655334,-0.057334,2015-07-30 12:31:41
1099,31586120517,90341512@N00,51.46361,-0.1075,2014-01-19 10:13:30
1100,31586125347,90341512@N00,51.46361,-0.1075,2014-01-19 10:14:45
1101,31586183397,90341512@N00,51.46361,-0.1075,2014-01-19 10:56:09
1102,31586225897,90341512@N00,51.46361,-0.1075,2014-01-19 11:02:47
1103,31629528527,16313630@N07,51.374165,-0.096259,2014-07-29 14:17:52
1104,31644436037,104014416@N05,51.50576,-0.095206,2015-09-25 15:22:33
1105,31644483467,104014416@N05,51.50576,-0.095206,2015-09-25 15:22:45
1106,31644941087,159986589@N03,51.50607,-0.08759,2015-04-20 11:08:57
1107,31647684427,72117290@N04,51.505463,-0.090517,2015-10-15 13:08:03
1108,31647696937,72117290@N04,51.510178,-0.132645,2015-10-15 20:10:28
1109,31647710977,72117290@N04,51.50497,-0.079125,2015-10-16 16:36:35
1110,31647720517,72117290@N04,51.513203,-0.202764,2015-10-18 15:39:46
1111,31647723787,72117290@N04,51.506653,-0.074503,2015-10-19 11:50:18
1112,31647725257,72117290@N04,51.506653,-0.074503,2015-10-19 11:51:32
1113,31647726617,72117290@N04,51.519215,-0.126712,2015-10-19 13:42:31
1114,31737775067,145274070@N06,51.60294,-0.290523,2015-10-17 16:06:02
1115,31738211057,16313630@N07,51.489067,0.06772,2014-05-04 09:07:58
1116,31740800357,28121598@N03,51.528934,-0.137404,2015-09-10 12:28:03
1117,31740801027,28121598@N03,51.528965,-0.137103,2015-09-10 12:25:18
1118,31740802257,28121598@N03,51.528267,-0.136663,2015-09-10 12:30:42
1119,31740808337,28121598@N03,51.52844,-0.137425,2015-09-10 12:29:17
1120,31749147357,161403844@N06,51.46482,-0.47091,2015-07-07 15:07:27
1121,31753237727,16313630@N07,51.4088,0.105048,2014-03-20 09:29:32
1122,31758276997,16313630@N07,51.49816,-0.049339,2014-03-04 10:49:24
1123,31761656217,16313630@N07,51.49247,0.014453,2014-01-21 12:24:30
1124,31773667957,50292272@N00,51.531715,-0.063737,2015-10-13 18:50:15
1125,31785452227,16313630@N07,51.465836,-0.169009,2014-02-27 12:54:21
1126,31790676598,135227303@N07,51.510983,-0.117964,2014-10-13 14:54:43
1127,31790739778,57866871@N03,51.50694,-0.075885,2015-11-16 16:50:11
1128,31791556848,22281745@N04,51.509094,-0.090036,2015-08-10 11:45:02
1129,31826472257,166362697@N08,51.475143,-0.463709,2015-10-24 13:33:21
1130,31836679287,28370466@N05,51.6105,-0.122334,2015-04-06 14:24:37
1131,31856306867,28370466@N05,51.63333,-0.1295,2015-03-28 11:28:17
1132,31897374178,86182676@N00,51.51499,-0.13529,2015-04-18 13:48:29
1133,31900304607,50256734@N05,51.64775,-0.183463,2015-07-26 16:54:54
1134,31900325267,50256734@N05,51.64775,-0.183463,2015-07-26 15:57:16
1135,31900336797,50256734@N05,51.64775,-0.183463,2015-07-26 15:53:51
1136,31900338657,50256734@N05,51.64775,-0.183463,2015-07-26 15:53:28
1137,31900340487,50256734@N05,51.64775,-0.183463,2015-07-26 15:52:47
1138,31900351077,50256734@N05,51.64775,-0.183463,2015-07-26 15:48:37
1139,31900551337,50256734@N05,51.34377,-0.392514,2014-06-08 15:27:02
1140,31900552097,50256734@N05,51.34377,-0.392514,2014-06-08 15:26:32
1141,31900552857,50256734@N05,51.34377,-0.392514,2014-06-08 15:24:05
1142,31900555207,50256734@N05,51.34377,-0.392514,2014-06-08 15:13:22
1143,31900557607,50256734@N05,51.34377,-0.392514,2014-06-08 15:11:24
1144,31900558537,50256734@N05,51.34377,-0.392514,2014-06-08 15:11:00
1145,31900559647,50256734@N05,51.34377,-0.392514,2014-06-08 15:10:45
1146,31900560747,50256734@N05,51.34377,-0.392514,2014-06-08 15:09:44
1147,31900561717,50256734@N05,51.34377,-0.392514,2014-06-08 15:09:31
1148,31900562567,50256734@N05,51.34377,-0.392514,2014-06-08 15:06:52
1149,31928067407,16545072@N07,51.594147,-0.13087,2014-05-16 12:18:26
1150,31945759527,75797390@N00,51.505695,-0.080889,2014-10-27 10:58:22
1151,31945759637,75797390@N00,51.505695,-0.080889,2014-10-27 10:58:20
1152,31945761877,75797390@N00,51.5489,-0.193984,2014-10-27 09:50:28
1153,31945762307,75797390@N00,51.549248,-0.196045,2014-10-27 08:18:01
1154,31945763147,75797390@N00,51.555916,-0.283095,2014-10-26 19:10:20
1155,31945769957,75797390@N00,51.55555,-0.279484,2014-10-26 13:10:06
1156,31945770367,75797390@N00,51.556114,-0.279814,2014-10-26 13:09:52
1157,31945770737,75797390@N00,51.55619,-0.279073,2014-10-26 13:09:46
1158,31945771107,75797390@N00,51.553173,-0.278556,2014-10-26 13:09:40
1159,31945771617,75797390@N00,51.561398,-0.28185,2014-10-26 12:59:17
1160,31945772097,75797390@N00,51.561398,-0.28185,2014-10-26 12:33:32
1161,31945772447,75797390@N00,51.561398,-0.28185,2014-10-26 12:33:28
1162,31945773177,75797390@N00,51.55775,-0.28122,2014-10-26 11:23:39
1163,31945773387,75797390@N00,51.56133,-0.281789,2014-10-26 11:23:36
1164,31945773817,75797390@N00,51.562443,-0.279014,2014-10-26 10:51:25
1165,31945785697,75797390@N00,51.55151,-0.195503,2014-10-24 22:03:05
1166,31945786027,75797390@N00,51.508274,-0.130187,2014-10-24 19:29:19
1167,31945786257,75797390@N00,51.508377,-0.124359,2014-10-24 18:36:10
1168,31945786617,75797390@N00,51.508286,-0.124189,2014-10-24 18:35:57
1169,31945786977,75797390@N00,51.508297,-0.124064,2014-10-24 18:30:52
1170,31945787447,75797390@N00,51.50794,-0.099459,2014-10-24 16:34:38
1171,31945787857,75797390@N00,51.516346,-0.138492,2014-10-24 13:37:15
1172,31945788407,75797390@N00,51.513336,-0.138123,2014-10-24 13:34:44
1173,31945788897,75797390@N00,51.51407,-0.139356,2014-10-24 12:43:52
1174,31945789427,75797390@N00,51.516773,-0.13807,2014-10-24 12:43:09
1175,31945789897,75797390@N00,51.511696,-0.141573,2014-10-24 12:05:10
1176,31945790137,75797390@N00,51.516613,-0.143542,2014-10-24 11:43:34
1177,31945790517,75797390@N00,51.51454,-0.141939,2014-10-24 11:41:51
1178,31945791217,75797390@N00,51.514137,-0.152578,2014-10-24 10:07:56
1179,31945791827,75797390@N00,51.541237,-0.190906,2014-10-24 09:34:06
1180,31945792387,75797390@N00,51.543407,-0.192762,2014-10-24 09:32:36
1181,31945793017,75797390@N00,51.54872,-0.192387,2014-10-24 08:08:09
1182,31949137768,75374243@N00,51.495,-0.137906,2015-04-30 12:42:36
1183,31949138218,75374243@N00,51.480038,-0.101245,2015-04-25 11:03:51
1184,31984051988,75374243@N00,51.480427,-0.101381,2015-07-30 17:16:54
1185,31985784018,26458066@N03,51.565086,-0.106226,2014-09-22 11:14:24
1186,32028015217,20608697@N00,51.495747,-0.108146,2014-08-03 13:08:54
1187,32028040537,20608697@N00,51.495747,-0.108146,2014-08-03 11:55:28
1188,32028040827,20608697@N00,51.495747,-0.108146,2014-08-03 11:54:16
1189,32028041227,20608697@N00,51.495747,-0.108146,2014-08-03 11:53:34
1190,32028041657,20608697@N00,51.495747,-0.108146,2014-08-03 11:53:06
1191,32054807227,16313630@N07,51.4976,-0.049726,2015-09-07 10:26:28
1192,32056251347,77792219@N08,51.542084,-0.003658,2014-06-30 15:08:20
1193,32056548097,16313630@N07,51.42852,-0.037786,2015-09-17 11:56:43
1194,32111353297,67352381@N00,51.50098,0.005258,2015-07-03 09:08:32
1195,32115552488,16981006@N04,51.63699,-0.013481,2014-01-05 09:22:18
1196,32115554508,16981006@N04,51.63699,-0.013481,2014-01-05 09:53:00
1197,32115555448,16981006@N04,51.63699,-0.013481,2014-01-05 09:38:26
1198,32115555668,16981006@N04,51.63699,-0.013481,2014-01-05 09:49:06
1199,32115556108,16981006@N04,51.63699,-0.013481,2014-01-05 09:37:59
1200,32115560868,16981006@N04,51.63699,-0.013481,2014-01-05 09:40:15
1201,32115561288,16981006@N04,51.63699,-0.013481,2014-01-05 09:59:26
1202,32115563178,16981006@N04,51.63699,-0.013481,2014-01-05 09:39:52
1203,32115563658,16981006@N04,51.63699,-0.013481,2014-01-05 09:49:47
1204,32115574378,16981006@N04,51.63699,-0.013481,2014-01-05 09:55:44
1205,32115574638,16981006@N04,51.63699,-0.013481,2014-01-05 09:53:36
1206,32115579558,16981006@N04,51.63699,-0.013481,2014-01-05 09:36:28
1207,32124040107,63392746@N08,51.4614,-0.480812,2014-10-23 10:15:57
1208,32133311177,141248489@N06,51.50492,0.065681,2018-06-14 11:28:01
1209,32133805057,72616463@N00,51.491524,-0.142554,2018-01-06 12:57:28
1210,32133806627,72616463@N00,51.491524,-0.142554,2018-01-06 12:59:58
1211,32133812647,72616463@N00,51.491524,-0.142554,2018-01-06 13:04:30
1212,32141422547,12608538@N03,51.675083,-0.49859,2018-05-08 02:06:41
1213,32142178047,141248489@N06,51.507275,0.06051,2018-06-14 13:39:22
1214,32142290327,17288983@N07,51.508045,-0.017756,2015-07-19 15:39:44
1215,32144804437,63392746@N08,51.4614,-0.480812,2014-10-23 11:18:18
1216,32149445147,154266841@N04,51.47571,-0.229209,2016-10-16 10:48:46
1217,32149445207,154266841@N04,51.47571,-0.229209,2016-10-16 10:48:22
1218,32149447497,154266841@N04,51.47571,-0.229209,2016-10-16 10:45:00
1219,32149448367,154266841@N04,51.47571,-0.229209,2016-10-16 10:44:29
1220,32149449197,154266841@N04,51.47571,-0.229209,2016-10-16 10:44:18
1221,32149450227,154266841@N04,51.47571,-0.229209,2016-10-16 10:44:12
1222,32149450427,154266841@N04,51.47571,-0.229209,2016-10-16 10:44:08
1223,32149450867,154266841@N04,51.47571,-0.229209,2016-10-16 10:44:04
1224,32149451267,154266841@N04,51.47571,-0.229209,2016-10-16 10:43:42
1225,32149453207,154266841@N04,51.47571,-0.229209,2016-10-16 10:43:24
1226,32149454447,154266841@N04,51.47571,-0.229209,2016-10-16 10:42:59
1227,32149455507,154266841@N04,51.47571,-0.229209,2016-10-16 10:42:41
1228,32149456187,154266841@N04,51.47571,-0.229209,2016-10-16 10:42:24
1229,32149456627,154266841@N04,51.47571,-0.229209,2016-10-16 10:42:24
1230,32149456797,154266841@N04,51.47571,-0.229209,2016-10-16 10:41:50
1231,32149456957,154266841@N04,51.47571,-0.229209,2016-10-16 10:41:49
1232,32149457527,154266841@N04,51.47571,-0.229209,2016-10-16 10:41:36
1233,32149457747,154266841@N04,51.47571,-0.229209,2016-10-16 10:41:34
1234,32149472567,154266841@N04,51.47571,-0.229209,2016-10-16 10:33:46
1235,32149490177,154266841@N04,51.47571,-0.229209,2016-10-16 10:26:10
1236,32149775167,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:24
1237,32149775677,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:22
1238,32149776347,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:17
1239,32149879197,154266841@N04,51.540287,-0.030817,2016-11-19 10:44:18
1240,32149879777,154266841@N04,51.540287,-0.030817,2016-11-19 10:42:58
1241,32149879997,154266841@N04,51.540287,-0.030817,2016-11-19 10:42:47
1242,32149880197,154266841@N04,51.540287,-0.030817,2016-11-19 10:42:47
1243,32149881067,154266841@N04,51.540287,-0.030817,2016-11-19 10:41:53
1244,32149898957,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:44
1245,32149899707,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:37
1246,32149900217,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:22
1247,32149901237,154266841@N04,51.540287,-0.030817,2016-11-19 10:30:09
1248,32149906087,154266841@N04,51.540287,-0.030817,2016-11-19 10:29:07
1249,32149906697,154266841@N04,51.540287,-0.030817,2016-11-19 10:28:59
1250,32149908927,154266841@N04,51.540287,-0.030817,2016-11-19 10:28:24
1251,32149909057,154266841@N04,51.540287,-0.030817,2016-11-19 10:28:15
1252,32149909487,154266841@N04,51.540287,-0.030817,2016-11-19 10:28:12
1253,32149909687,154266841@N04,51.540287,-0.030817,2016-11-19 10:28:12
1254,32149910037,154266841@N04,51.540287,-0.030817,2016-11-19 10:27:54
1255,32149910677,154266841@N04,51.540287,-0.030817,2016-11-19 10:27:52
1256,32149911877,154266841@N04,51.540287,-0.030817,2016-11-19 10:27:36
1257,32149912477,154266841@N04,51.540287,-0.030817,2016-11-19 10:27:28
1258,32149914987,154266841@N04,51.540287,-0.030817,2016-11-19 10:26:44
1259,32149915257,154266841@N04,51.540287,-0.030817,2016-11-19 10:26:35
1260,32149925177,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:35
1261,32149925427,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:33
1262,32149925667,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:33
1263,32149925897,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:32
1264,32149926107,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:27
1265,32149926417,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:26
1266,32149926767,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:18
1267,32149927067,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:18
1268,32149927377,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:17
1269,32149927467,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:13
1270,32149927627,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:12
1271,32149927897,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:07
1272,32149928327,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:07
1273,32149928657,154266841@N04,51.540287,-0.030817,2016-11-19 10:23:06
1274,32149928887,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:58
1275,32149929207,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:57
1276,32149929457,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:56
1277,32149929677,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:54
1278,32149929957,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:53
1279,32149930247,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:52
1280,32149930427,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:16
1281,32149930647,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:15
1282,32149930917,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:14
1283,32149931077,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:09
1284,32149931387,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:09
1285,32149931577,154266841@N04,51.540287,-0.030817,2016-11-19 10:21:07
1286,32149931867,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:58
1287,32149932137,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:58
1288,32149932387,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:57
1289,32149932567,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:47
1290,32149932797,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:46
1291,32149933127,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:45
1292,32149933337,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:45
1293,32149933577,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:33
1294,32149933867,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:32
1295,32149934047,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:31
1296,32149934297,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:20
1297,32149934737,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:18
1298,32149935057,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:16
1299,32149935397,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:16
1300,32149935657,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:05
1301,32149935827,154266841@N04,51.540287,-0.030817,2016-11-19 10:20:05
1302,32149936897,154266841@N04,51.540287,-0.030817,2016-11-19 10:19:47
1303,32149937067,154266841@N04,51.540287,-0.030817,2016-11-19 10:19:39
1304,32149937307,154266841@N04,51.540287,-0.030817,2016-11-19 10:19:38
1305,32149937557,154266841@N04,51.540287,-0.030817,2016-11-19 10:19:37
1306,32150076917,154266841@N04,51.455307,-0.270587,2017-02-25 10:38:44
1307,32150077787,154266841@N04,51.455307,-0.270587,2017-02-25 10:37:49
1308,32150079537,154266841@N04,51.455307,-0.270587,2017-02-25 10:35:59
1309,32150079737,154266841@N04,51.455307,-0.270587,2017-02-25 10:35:58
1310,32150079927,154266841@N04,51.455307,-0.270587,2017-02-25 10:35:29
1311,32150081697,154266841@N04,51.455307,-0.270587,2017-02-25 10:34:30
1312,32150107327,154266841@N04,51.455307,-0.270587,2017-02-25 11:07:22
1313,32153941847,65737797@N00,51.633945,-0.125367,2018-06-26 19:02:28
1314,32155166277,154266841@N04,51.393032,0.078175,2016-10-09 11:17:50
1315,32155166567,154266841@N04,51.393032,0.078175,2016-10-09 11:17:43
1316,32155166787,154266841@N04,51.393032,0.078175,2016-10-09 11:17:42
1317,32155166977,154266841@N04,51.393032,0.078175,2016-10-09 11:17:39
1318,32155167257,154266841@N04,51.393032,0.078175,2016-10-09 11:17:39
1319,32155167527,154266841@N04,51.393032,0.078175,2016-10-09 11:17:35
1320,32155167817,154266841@N04,51.393032,0.078175,2016-10-09 11:17:34
1321,32155168257,154266841@N04,51.393032,0.078175,2016-10-09 11:17:33
1322,32155168467,154266841@N04,51.393032,0.078175,2016-10-09 11:17:30
1323,32155168617,154266841@N04,51.393032,0.078175,2016-10-09 11:17:28
1324,32155168877,154266841@N04,51.393032,0.078175,2016-10-09 11:17:27
1325,32155169147,154266841@N04,51.393032,0.078175,2016-10-09 11:17:23
1326,32155169537,154266841@N04,51.393032,0.078175,2016-10-09 11:17:18
1327,32155169767,154266841@N04,51.393032,0.078175,2016-10-09 11:17:16
1328,32155169997,154266841@N04,51.393032,0.078175,2016-10-09 11:17:11
1329,32155170277,154266841@N04,51.393032,0.078175,2016-10-09 11:17:10
1330,32155170527,154266841@N04,51.393032,0.078175,2016-10-09 11:17:08
1331,32155181657,154266841@N04,51.393032,0.078175,2016-10-09 11:14:57
1332,32155181897,154266841@N04,51.393032,0.078175,2016-10-09 11:14:56
1333,32155182317,154266841@N04,51.393032,0.078175,2016-10-09 11:14:48
1334,32155182917,154266841@N04,51.393032,0.078175,2016-10-09 11:14:46
1335,32155183877,154266841@N04,51.393032,0.078175,2016-10-09 11:14:30
1336,32155184317,154266841@N04,51.393032,0.078175,2016-10-09 11:14:26
1337,32155184427,154266841@N04,51.393032,0.078175,2016-10-09 11:14:24
1338,32155184627,154266841@N04,51.393032,0.078175,2016-10-09 11:14:23
1339,32155184807,154266841@N04,51.393032,0.078175,2016-10-09 11:14:18
1340,32155184907,154266841@N04,51.393032,0.078175,2016-10-09 11:14:18
1341,32155185007,154266841@N04,51.393032,0.078175,2016-10-09 11:14:16
1342,32155185187,154266841@N04,51.393032,0.078175,2016-10-09 11:14:11
1343,32155185427,154266841@N04,51.393032,0.078175,2016-10-09 11:14:10
1344,32155185567,154266841@N04,51.393032,0.078175,2016-10-09 11:14:09
1345,32155185827,154266841@N04,51.393032,0.078175,2016-10-09 11:13:50
1346,32155186067,154266841@N04,51.393032,0.078175,2016-10-09 11:13:48
1347,32155186377,154266841@N04,51.393032,0.078175,2016-10-09 11:13:47
1348,32155186667,154266841@N04,51.393032,0.078175,2016-10-09 11:13:46
1349,32155186867,154266841@N04,51.393032,0.078175,2016-10-09 11:13:45
1350,32155187267,154266841@N04,51.393032,0.078175,2016-10-09 11:13:41
1351,32155188517,154266841@N04,51.393032,0.078175,2016-10-09 11:13:21
1352,32155188607,154266841@N04,51.393032,0.078175,2016-10-09 11:13:21
1353,32155188757,154266841@N04,51.393032,0.078175,2016-10-09 11:13:20
1354,32155188877,154266841@N04,51.393032,0.078175,2016-10-09 11:13:20
1355,32155189127,154266841@N04,51.393032,0.078175,2016-10-09 11:13:14
1356,32155189317,154266841@N04,51.393032,0.078175,2016-10-09 11:13:13
1357,32155189717,154266841@N04,51.393032,0.078175,2016-10-09 11:13:02
1358,32155189967,154266841@N04,51.393032,0.078175,2016-10-09 11:12:59
1359,32155190447,154266841@N04,51.393032,0.078175,2016-10-09 11:12:58
1360,32155191227,154266841@N04,51.393032,0.078175,2016-10-09 11:12:45
1361,32155191537,154266841@N04,51.393032,0.078175,2016-10-09 11:12:45
1362,32155195387,154266841@N04,51.393032,0.078175,2016-10-09 11:12:02
1363,32155197037,154266841@N04,51.393032,0.078175,2016-10-09 11:11:18
1364,32155197287,154266841@N04,51.393032,0.078175,2016-10-09 11:11:18
1365,32155197517,154266841@N04,51.393032,0.078175,2016-10-09 11:11:15
1366,32155197677,154266841@N04,51.393032,0.078175,2016-10-09 11:11:14
1367,32155197937,154266841@N04,51.393032,0.078175,2016-10-09 11:11:14
1368,32155198227,154266841@N04,51.393032,0.078175,2016-10-09 11:11:13
1369,32155198567,154266841@N04,51.393032,0.078175,2016-10-09 11:11:10
1370,32155200057,154266841@N04,51.393032,0.078175,2016-10-09 11:11:01
1371,32155200297,154266841@N04,51.393032,0.078175,2016-10-09 11:10:47
1372,32155200577,154266841@N04,51.393032,0.078175,2016-10-09 11:10:46
1373,32155202637,154266841@N04,51.393032,0.078175,2016-10-09 11:10:29
1374,32155210087,154266841@N04,51.393032,0.078175,2016-10-09 11:09:31
1375,32155214757,154266841@N04,51.393032,0.078175,2016-10-09 11:08:39
1376,32155217067,154266841@N04,51.393032,0.078175,2016-10-09 11:08:15
1377,32155217307,154266841@N04,51.393032,0.078175,2016-10-09 11:08:14
1378,32155217527,154266841@N04,51.393032,0.078175,2016-10-09 11:08:09
1379,32155279367,63392746@N08,51.4614,-0.480812,2014-10-23 11:30:34
1380,32155471907,154266841@N04,51.455307,-0.270587,2017-02-25 11:04:33
1381,32155474017,154266841@N04,51.455307,-0.270587,2017-02-25 11:04:05
1382,32155474467,154266841@N04,51.455307,-0.270587,2017-02-25 11:04:01
1383,32155476327,154266841@N04,51.455307,-0.270587,2017-02-25 11:03:29
1384,32155481327,154266841@N04,51.455307,-0.270587,2017-02-25 11:02:02
1385,32155484397,154266841@N04,51.455307,-0.270587,2017-02-25 11:00:36
1386,32155509657,154266841@N04,51.455307,-0.270587,2017-02-25 10:33:00
1387,32155509737,154266841@N04,51.455307,-0.270587,2017-02-25 10:32:54
1388,32155510107,154266841@N04,51.455307,-0.270587,2017-02-25 10:32:46
1389,32155510357,154266841@N04,51.455307,-0.270587,2017-02-25 10:32:34
1390,32155510407,154266841@N04,51.455307,-0.270587,2017-02-25 10:32:33
1391,32155510587,154266841@N04,51.455307,-0.270587,2017-02-25 10:32:25
1392,32155511337,154266841@N04,51.455307,-0.270587,2017-02-25 10:32:02
1393,32155511527,154266841@N04,51.455307,-0.270587,2017-02-25 10:31:59
1394,32155511727,154266841@N04,51.455307,-0.270587,2017-02-25 10:31:37
1395,32155523737,154266841@N04,51.455307,-0.270587,2017-02-25 10:22:22
1396,32155524107,154266841@N04,51.455307,-0.270587,2017-02-25 10:22:18
1397,32155564057,154266841@N04,51.455307,-0.270587,2017-02-25 10:41:47
1398,32155581807,154266841@N04,51.455307,-0.270587,2017-02-25 11:01:55
1399,32155582637,154266841@N04,51.455307,-0.270587,2017-02-25 11:01:40
1400,32155584467,154266841@N04,51.455307,-0.270587,2017-02-25 11:01:17
1401,32160545918,16313630@N07,51.35729,0.08892,2015-05-07 13:11:56
1402,32161145668,16313630@N07,51.40543,0.104091,2015-04-20 12:31:28
1403,32165111077,11200205@N02,51.509155,0.138348,2016-10-09 13:58:48
1404,32165238887,63392746@N08,51.4614,-0.480812,2014-10-23 12:43:17
1405,32173059747,45581782@N00,51.517197,-0.120389,2015-06-03 17:14:00
1406,32173878887,30661871@N03,51.47839,0.002641,2017-10-25 16:13:36
1407,32175639387,35537779@N02,51.459858,-0.506845,2017-09-02 17:59:39
1408,32175639557,35537779@N02,51.46098,-0.507062,2017-09-02 18:12:07
1409,32175639947,35537779@N02,51.459835,-0.506692,2017-09-02 17:58:30
1410,32176703178,16313630@N07,51.379185,-0.100945,2014-08-04 11:42:09
1411,32183979457,41133601@N03,51.517124,-0.267437,2018-06-12 15:36:23
1412,32184003397,47121377@N00,51.500896,-0.108093,2017-09-22 12:56:40
1413,32185103727,160644704@N05,51.49564,-0.176301,2018-04-23 15:03:48
1414,32187391338,16313630@N07,51.37468,-0.093984,2014-07-29 14:23:33
1415,32190408727,34427470616@N01,51.52311,-0.068408,2016-12-03 15:38:04
1416,32194704017,7361280@N03,51.482452,-0.294356,2016-03-19 11:07:14
1417,32211969437,34427470616@N01,51.5234,-0.205562,2016-12-04 13:32:07
1418,32211970887,34427470616@N01,51.5234,-0.205562,2016-12-04 13:31:16
1419,32213085818,108923052@N02,51.46448,-0.170481,2015-08-08 15:12:35
1420,32213086928,108923052@N02,51.46448,-0.170481,2015-08-08 15:06:50
1421,32216876327,155378008@N08,51.50952,-0.135569,2016-04-26 10:40:24
1422,32222062457,67444575@N06,51.467537,-0.422791,2018-06-16 19:36:28
1423,32222920137,47121377@N00,51.50105,-0.126235,2017-09-22 14:34:20
1424,32225280947,47121377@N00,51.50105,-0.126235,2017-09-22 14:43:33
1425,32227865607,143568484@N06,51.518196,-0.179697,2017-07-23 20:02:53
1426,32228334517,34427470616@N01,51.51543,-0.222483,2016-12-04 14:45:30
1427,32228335497,34427470616@N01,51.51543,-0.222483,2016-12-04 14:45:16
1428,32228336587,34427470616@N01,51.51543,-0.222483,2016-12-04 14:45:09
1429,32228348757,34427470616@N01,51.51543,-0.222483,2016-12-04 14:47:47
1430,32228349607,34427470616@N01,51.51543,-0.222483,2016-12-04 14:47:33
1431,32228350957,34427470616@N01,51.51543,-0.222483,2016-12-04 14:49:01
1432,32228360237,34427470616@N01,51.51543,-0.222483,2016-12-04 14:50:07
1433,32228361977,34427470616@N01,51.51543,-0.222483,2016-12-04 14:49:34
1434,32228363757,34427470616@N01,51.51543,-0.222483,2016-12-04 14:47:24
1435,32232437787,47121377@N00,51.50106,-0.12616,2017-09-22 14:51:44
1436,32233217307,47121377@N00,51.50106,-0.12616,2017-09-22 14:57:07
1437,32233802647,46663932@N07,51.502632,-0.149281,2017-11-05 08:10:24
1438,32236213717,46663932@N07,51.502605,-0.149281,2017-11-05 08:14:50
1439,32237779067,34427470616@N01,51.469116,-0.116745,2016-12-04 16:13:27
1440,32244811767,26200846@N08,51.5082,-0.128084,2018-04-24 14:03:40
1441,32244814747,26200846@N08,51.501877,-0.140403,2018-04-24 12:07:50
1442,32247433187,60392128@N04,51.52792,-0.131428,2018-06-05 18:52:15
1443,32248740537,161708524@N05,51.51184,-0.131149,2018-02-09 16:16:49
1444,32252648927,89918055@N05,51.354427,-0.463356,2014-04-13 13:50:13
1445,32253211257,145361631@N02,51.50303,-0.12248,2014-07-29 16:56:39
1446,32253214617,145361631@N02,51.51001,-0.113285,2014-07-29 16:46:29
1447,32253215067,145361631@N02,51.51018,-0.11026,2014-07-29 16:45:47
1448,32253216767,145361631@N02,51.50736,-0.086152,2014-07-29 16:34:42
1449,32253217627,145361631@N02,51.507137,-0.08583,2014-07-29 16:31:35
1450,32253218957,145361631@N02,51.507065,-0.08524,2014-07-29 16:31:09
